# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Dec 16 09:44:13 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%')
#
# COLUMN pl_name:        Planet Name 0
# COLUMN discoverymethod: Discovery Method 
# COLUMN pl_orbper:      Orbital Period [days] 2
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag 
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]) 6 
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius] 10
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass] 14
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity 18
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg] 22
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim
Kepler-948 b,Transit,7.76855200,0.00009300,-0.00009300,0,0.075000,,,0,1.310,0.950,-0.950,0,,,,,0.000000,,,0,89.950,,,0
Kepler-948 b,Transit,7.76846622,0.00004201,-0.00004201,0,0.074300,,,0,1.790,0.720,-0.190,0,,,,,0.000000,,,0,78.500,,,0
Kepler-949 b,Transit,8.68930730,0.00000963,-0.00000963,0,0.077400,,,0,3.030,2.210,-0.360,0,,,,,0.000000,,,0,89.380,,,0
Kepler-949 b,Transit,8.68930730,0.00000963,-0.00000963,0,0.077400,,,0,3.030,2.210,-0.360,0,,,,,0.000000,,,0,89.380,,,0
Kepler-949 b,Transit,8.68930730,0.00000963,-0.00000963,0,,,,,2.910,0.360,-0.230,0,,,,,,,,,,,,
Kepler-949 b,Transit,8.68929800,0.00003200,-0.00003200,0,0.076000,,,0,2.900,2.500,-2.500,0,,,,,0.000000,,,0,87.660,,,0
Kepler-949 b,Transit,,,,,,,,,2.445,0.125,-0.108,0,,,,,,,,,,,,
Kepler-949 b,Transit,8.68930632,0.00000939,-0.00000939,0,,,,,,,,,,,,,,,,,,,,
Kepler-949 b,Transit,8.68930730,0.00000963,-0.00000963,0,0.077400,,,0,3.030,2.210,-0.360,0,,,,,0.000000,,,0,89.380,,,0
Kepler-949 b,Transit,8.68930122,0.00000980,-0.00000980,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-949 b,Transit,8.68929351,0.00000105,-0.00000105,0,,,,,,,,,,,,,,,,,,,,
Kepler-949 b,Transit,8.68930122,0.00000980,-0.00000980,0,0.077400,,,0,2.920,0.600,-0.420,0,,,,,0.000000,,,0,89.940,,,0
Kepler-95 b,Transit,11.52310000,,,0,,,,,3.420,0.090,-0.090,0,13.00000,2.90000,-2.90000,0,,,,,,,,
Kepler-95 b,Transit,11.52307584,0.00000091,-0.00000091,0,,,,,,,,,,,,,,,,,,,,
Kepler-95 b,Transit,11.52306995,0.00000911,-0.00000911,0,0.102600,,,0,3.130,0.090,-0.080,0,,,,,0.000000,,,0,89.950,,,0
Kepler-95 b,Transit,11.52306995,0.00000911,-0.00000911,0,0.102600,,,0,3.130,0.090,-0.080,0,,,,,0.000000,,,0,89.950,,,0
Kepler-95 b,Transit,,,,,,,,,3.145,0.144,-0.132,0,,,,,,,,,,,,
Kepler-95 b,Transit,11.52306746,0.00000945,-0.00000945,0,0.101700,,,0,3.130,0.200,-0.170,0,,,,,0.000000,,,0,90.000,,,0
Kepler-95 b,Transit,11.52306746,0.00000945,-0.00000945,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-95 b,Transit,11.52306995,0.00000911,-0.00000911,0,,,,,3.040,0.100,-0.080,0,,,,,,,,,,,,
Kepler-95 b,Transit,11.52306300,0.00002800,-0.00002800,0,0.102000,,,0,2.780,0.300,-0.300,0,,,,,0.000000,,,0,86.520,,,0
Kepler-95 b,Transit,11.52306995,0.00000911,-0.00000911,0,0.102600,,,0,3.130,0.090,-0.080,0,,,,,0.000000,,,0,89.950,,,0
Kepler-95 b,Transit,11.52307274,0.00000623,-0.00000623,0,,,,,,,,,,,,,,,,,,,,
Kepler-950 b,Transit,98.71804060,0.00017480,-0.00017480,0,0.399300,,,0,6.970,2.380,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-950 b,Transit,98.71809610,0.00000131,-0.00000131,0,,,,,,,,,,,,,,,,,,,,
Kepler-950 b,Transit,98.71804060,0.00017480,-0.00017480,0,0.399300,,,0,6.970,2.380,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-950 b,Transit,,,,,,,,,13.468,1.670,-1.470,0,,,,,,,,,,,,
Kepler-950 b,Transit,98.71804060,0.00017480,-0.00017480,0,,,,,8.980,1.560,-0.830,0,,,,,,,,,,,,
Kepler-950 b,Transit,98.71793320,0.00014610,-0.00014610,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-950 b,Transit,98.71870000,0.00054000,-0.00054000,0,0.418000,,,0,8.000,1.600,-1.600,0,,,,,0.000000,,,0,89.380,,,0
Kepler-950 b,Transit,98.71794837,0.00018734,-0.00018734,0,,,,,,,,,,,,,,,,,,,,
Kepler-950 b,Transit,98.71793320,0.00014610,-0.00014610,0,0.398200,,,0,6.990,1.480,-0.520,0,,,,,0.000000,,,0,89.680,,,0
Kepler-950 b,Transit,98.71804060,0.00017480,-0.00017480,0,0.399300,,,0,6.970,2.380,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-951 b,Transit,71.52530845,0.00008419,-0.00008419,0,0.311400,,,0,6.210,11.920,-0.530,0,,,,,0.000000,,,0,89.950,,,0
Kepler-951 b,Transit,71.52533237,0.00000088,-0.00000088,0,,,,,,,,,,,,,,,,,,,,
Kepler-951 b,Transit,71.52530845,0.00008419,-0.00008419,0,0.311400,,,0,6.210,11.920,-0.530,0,,,,,0.000000,,,0,89.950,,,0
Kepler-951 b,Transit,71.52530845,0.00008419,-0.00008419,0,,,,,5.590,0.240,-0.260,0,,,,,,,,,,,,
Kepler-951 b,Transit,71.52539312,0.00004401,-0.00004401,0,,,,,,,,,,,,,,,,,,,,
Kepler-951 b,Transit,,,,,,,,,5.105,0.249,-0.214,0,,,,,,,,,,,,
Kepler-951 b,Transit,71.52543938,0.00009470,-0.00009470,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-951 b,Transit,71.52530845,0.00008419,-0.00008419,0,0.311400,,,0,6.210,11.920,-0.530,0,,,,,0.000000,,,0,89.950,,,0
Kepler-951 b,Transit,71.52543938,0.00009470,-0.00009470,0,0.309100,,,0,5.760,0.220,-0.350,0,,,,,0.000000,,,0,89.960,,,0
Kepler-951 b,Transit,71.52622000,0.00021000,-0.00021000,0,0.325000,,,0,7.700,2.300,-2.300,0,,,,,0.000000,,,0,89.950,,,0
Kepler-952 b,Transit,,,,,,,,,8.266,0.808,-0.719,0,,,,,,,,,,,,
Kepler-952 b,Transit,130.35469190,0.00020690,-0.00020690,0,0.518300,,,0,7.910,3.770,-0.720,0,,,,,0.000000,,,0,89.950,,,0
Kepler-952 b,Transit,130.35148000,0.00041000,-0.00041000,0,0.500000,,,0,6.700,2.700,-2.700,0,,,,,0.000000,,,0,89.950,,,0
Kepler-952 b,Transit,130.35469190,0.00020690,-0.00020690,0,0.518300,,,0,7.910,3.770,-0.720,0,,,,,0.000000,,,0,89.950,,,0
Kepler-952 b,Transit,130.35464842,0.00001311,-0.00001311,0,,,,,,,,,,,,,,,,,,,,
Kepler-952 b,Transit,130.35469190,0.00020690,-0.00020690,0,0.518300,,,0,7.910,3.770,-0.720,0,,,,,0.000000,,,0,89.950,,,0
Kepler-952 b,Transit,130.35439290,0.00021390,-0.00021390,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-952 b,Transit,130.35469190,0.00020690,-0.00020690,0,,,,,7.650,1.650,-0.750,0,,,,,,,,,,,,
Kepler-952 b,Transit,130.35439290,0.00021390,-0.00021390,0,0.518300,,,0,7.700,2.530,-0.840,0,,,,,0.000000,,,0,89.700,,,0
Kepler-952 b,Transit,130.35496133,0.00016993,-0.00016993,0,,,,,,,,,,,,,,,,,,,,
Kepler-953 b,Transit,88.40678718,0.00008035,-0.00008035,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-953 b,Transit,88.40655258,0.00008306,-0.00008306,0,0.399600,,,0,4.270,0.630,-0.220,0,,,,,0.000000,,,0,89.380,,,0
Kepler-953 b,Transit,88.40655258,0.00008306,-0.00008306,0,,,,,4.210,0.370,-0.330,0,,,,,,,,,,,,
Kepler-953 b,Transit,88.40703000,0.00023000,-0.00023000,0,0.400000,,,0,4.610,0.270,-0.270,0,,,,,0.000000,,,0,88.810,,,0
Kepler-953 b,Transit,88.40655258,0.00008306,-0.00008306,0,0.399600,,,0,4.270,0.630,-0.220,0,,,,,0.000000,,,0,89.380,,,0
Kepler-953 b,Transit,88.40651396,0.00000317,-0.00000317,0,,,,,,,,,,,,,,,,,,,,
Kepler-953 b,Transit,88.40655258,0.00008306,-0.00008306,0,0.399600,,,0,4.270,0.630,-0.220,0,,,,,0.000000,,,0,89.380,,,0
Kepler-953 b,Transit,88.40678718,0.00008035,-0.00008035,0,0.392000,,,0,4.550,0.730,-0.450,0,,,,,0.000000,,,0,89.370,,,0
Kepler-953 b,Transit,88.40696499,0.00002213,-0.00002213,0,,,,,,,,,,,,,,,,,,,,
Kepler-953 c,Transit,9.10967112,0.00002528,-0.00002528,0,0.087800,,,0,1.160,0.170,-0.060,0,,,,,0.000000,,,0,88.240,,,0
Kepler-953 c,Transit,9.10967112,0.00002528,-0.00002528,0,,,,,1.190,0.110,-0.090,0,,,,,,,,,,,,
Kepler-953 c,Transit,9.10971907,0.00000469,-0.00000469,0,,,,,,,,,,,,,,,,,,,,
Kepler-953 c,Transit,9.10969334,0.00002700,-0.00002700,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-953 c,Transit,9.10967112,0.00002528,-0.00002528,0,0.087800,,,0,1.160,0.170,-0.060,0,,,,,0.000000,,,0,88.240,,,0
Kepler-953 c,Transit,9.10969334,0.00002700,-0.00002700,0,0.086200,,,0,1.320,0.210,-0.130,0,,,,,0.000000,,,0,85.020,,,0
Kepler-953 c,Transit,9.10967112,0.00002528,-0.00002528,0,0.087800,,,0,1.160,0.170,-0.060,0,,,,,0.000000,,,0,88.240,,,0
Kepler-953 c,Transit,9.10976851,0.00001471,-0.00001471,0,,,,,,,,,,,,,,,,,,,,
Kepler-954 b,Transit,16.78175811,0.00000088,-0.00000088,0,,,,,,,,,,,,,,,,,,,,
Kepler-954 b,Transit,16.78176602,0.00001593,-0.00001593,0,0.115700,,,0,2.330,5.790,-0.230,0,,,,,0.000000,,,0,88.810,,,0
Kepler-954 b,Transit,16.78175788,0.00001639,-0.00001639,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-954 b,Transit,16.78176602,0.00001593,-0.00001593,0,0.115700,,,0,2.330,5.790,-0.230,0,,,,,0.000000,,,0,88.810,,,0
Kepler-954 b,Transit,16.78176602,0.00001593,-0.00001593,0,,,,,2.320,0.050,-0.110,0,,,,,,,,,,,,
Kepler-954 b,Transit,16.78176602,0.00001593,-0.00001593,0,0.115700,,,0,2.330,5.790,-0.230,0,,,,,0.000000,,,0,88.810,,,0
Kepler-954 b,Transit,16.78175566,0.00001096,-0.00001096,0,,,,,,,,,,,,,,,,,,,,
Kepler-954 b,Transit,,,,,,,,,2.194,0.302,-0.112,0,,,,,,,,,,,,
Kepler-954 b,Transit,16.78175788,0.00001639,-0.00001639,0,0.118000,,,0,2.250,0.140,-0.100,0,,,,,0.000000,,,0,89.070,,,0
Kepler-954 b,Transit,16.78177400,0.00004700,-0.00004700,0,0.115000,,,0,2.200,2.000,-2.000,0,,,,,0.000000,,,0,88.810,,,0
Kepler-955 b,Transit,,,,,,,,,2.626,0.248,-0.212,0,,,,,,,,,,,,
Kepler-955 b,Transit,14.53244172,0.00001662,-0.00001662,0,0.108300,,,0,3.190,1.250,-0.350,0,,,,,0.000000,,,0,89.950,,,0
Kepler-955 b,Transit,14.53227100,0.00005000,-0.00005000,0,0.108000,,,0,3.400,2.400,-2.400,0,,,,,0.000000,,,0,88.810,,,0
Kepler-955 b,Transit,14.53245736,0.00001256,-0.00001256,0,,,,,,,,,,,,,,,,,,,,
Kepler-955 b,Transit,14.53244172,0.00001662,-0.00001662,0,0.108300,,,0,3.190,1.250,-0.350,0,,,,,0.000000,,,0,89.950,,,0
Kepler-955 b,Transit,14.53243361,0.00000114,-0.00000114,0,,,,,,,,,,,,,,,,,,,,
Kepler-955 b,Transit,14.53244172,0.00001662,-0.00001662,0,,,,,3.130,0.270,-0.170,0,,,,,,,,,,,,
Kepler-955 b,Transit,14.53244172,0.00001662,-0.00001662,0,0.108300,,,0,3.190,1.250,-0.350,0,,,,,0.000000,,,0,89.950,,,0
Kepler-955 b,Transit,14.53244830,0.00009627,-0.00009627,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-955 b,Transit,14.53244830,0.00009627,-0.00009627,0,0.108300,,,0,3.110,0.500,-0.370,0,,,,,0.000000,,,0,90.000,,,0
Kepler-956 b,Transit,5.24866761,0.00000606,-0.00000606,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-956 b,Transit,5.24867263,0.00000312,-0.00000312,0,0.060900,,,0,2.690,1.230,-0.240,0,,,,,0.000000,,,0,87.660,,,0
Kepler-956 b,Transit,5.24867263,0.00000312,-0.00000312,0,0.060900,,,0,2.690,1.230,-0.240,0,,,,,0.000000,,,0,87.660,,,0
Kepler-956 b,Transit,5.24867263,0.00000312,-0.00000312,0,0.060900,,,0,2.690,1.230,-0.240,0,,,,,0.000000,,,0,87.660,,,0
Kepler-956 b,Transit,5.24866995,0.00000085,-0.00000085,0,,,,,,,,,,,,,,,,,,,,
Kepler-956 b,Transit,5.24867263,0.00000312,-0.00000312,0,,,,,3.000,0.780,-0.380,0,,,,,,,,,,,,
Kepler-956 b,Transit,5.24866761,0.00000606,-0.00000606,0,0.059600,,,0,2.840,0.430,-0.200,0,,,,,0.000000,,,0,86.000,,,0
Kepler-956 b,Transit,,,,,,,,,2.791,0.120,-0.341,0,,,,,,,,,,,,
Kepler-956 b,Transit,5.24868100,0.00001000,-0.00001000,0,0.060000,,,0,2.420,0.920,-0.920,0,,,,,0.000000,,,0,89.380,,,0
Kepler-957 b,Transit,5.90739300,0.00001500,-0.00001500,0,0.058000,,,0,5.900,2.100,-2.100,0,,,,,0.000000,,,0,88.810,,,0
Kepler-957 b,Transit,,,,,,,,,6.256,1.716,-2.547,0,,,,,,,,,,,,
Kepler-957 b,Transit,5.90741476,0.00003939,-0.00003939,0,0.055900,,,0,5.100,0.450,-0.510,0,,,,,0.000000,,,0,89.780,,,0
Kepler-957 b,Transit,5.90741354,0.00000507,-0.00000507,0,0.055900,,,0,5.040,0.640,-0.480,0,,,,,0.000000,,,0,89.380,,,0
Kepler-957 b,Transit,5.90741354,0.00000507,-0.00000507,0,0.055900,,,0,5.040,0.640,-0.480,0,,,,,0.000000,,,0,89.380,,,0
Kepler-957 b,Transit,5.90741354,0.00000507,-0.00000507,0,,,,,5.500,0.290,-0.320,0,,,,,,,,,,,,
Kepler-957 b,Transit,5.90741389,0.00000039,-0.00000039,0,,,,,,,,,,,,,,,,,,,,
Kepler-957 b,Transit,5.90741395,0.00000129,-0.00000129,0,,,,,,,,,,,,,,,,,,,,
Kepler-957 b,Transit,5.90741354,0.00000507,-0.00000507,0,0.055900,,,0,5.040,0.640,-0.480,0,,,,,0.000000,,,0,89.380,,,0
Kepler-957 b,Transit,5.90741476,0.00003939,-0.00003939,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-958 b,Transit,9.76788050,0.00001110,-0.00001110,0,0.086700,,,0,2.510,0.890,-0.360,0,,,,,0.000000,,,0,89.950,,,0
Kepler-958 b,Transit,9.76788050,0.00001110,-0.00001110,0,,,,,2.060,0.100,-0.080,0,,,,,,,,,,,,
Kepler-958 b,Transit,,,,,,,,,2.478,0.109,-0.443,0,,,,,,,,,,,,
Kepler-958 b,Transit,9.76785911,0.00001383,-0.00001383,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-958 b,Transit,9.76788050,0.00001110,-0.00001110,0,0.086700,,,0,2.510,0.890,-0.360,0,,,,,0.000000,,,0,89.950,,,0
Kepler-958 b,Transit,9.76788050,0.00001110,-0.00001110,0,0.086700,,,0,2.510,0.890,-0.360,0,,,,,0.000000,,,0,89.950,,,0
Kepler-958 b,Transit,9.76785911,0.00001383,-0.00001383,0,0.085200,,,0,2.540,0.230,-0.150,0,,,,,0.000000,,,0,86.730,,,0
Kepler-958 b,Transit,9.76780500,0.00003600,-0.00003600,0,0.084000,,,0,3.000,2.400,-2.400,0,,,,,0.000000,,,0,85.940,,,0
Kepler-958 b,Transit,9.76787254,0.00000105,-0.00000105,0,,,,,,,,,,,,,,,,,,,,
Kepler-959 b,Transit,,,,,,,,,3.917,0.187,-0.198,0,,,,,,,,,,,,
Kepler-959 b,Transit,14.80081530,0.00000861,-0.00000861,0,,,,,,,,,,,,,,,,,,,,
Kepler-959 b,Transit,14.80074836,0.00004706,-0.00004706,0,0.132400,,,0,3.230,2.230,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-959 b,Transit,14.80058555,0.00001376,-0.00001376,0,,,,,,,,,,,,,,,,,,,,
Kepler-959 b,Transit,14.80074836,0.00004706,-0.00004706,0,0.132400,,,0,3.230,2.230,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-959 b,Transit,14.80075082,0.00004039,-0.00004039,0,0.163300,,,0,17.380,3.360,-6.240,0,,,,,0.000000,,,0,88.880,,,0
Kepler-959 b,Transit,14.80074836,0.00004706,-0.00004706,0,,,,,4.380,1.210,-0.870,0,,,,,,,,,,,,
Kepler-959 b,Transit,14.80074836,0.00004706,-0.00004706,0,0.132400,,,0,3.230,2.230,-0.520,0,,,,,0.000000,,,0,89.950,,,0
Kepler-959 b,Transit,14.80012000,0.00022000,-0.00022000,0,0.132000,,,0,4.400,2.400,-2.400,0,,,,,0.000000,,,0,77.920,,,0
Kepler-959 b,Transit,14.80075082,0.00004039,-0.00004039,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-96 b,Transit,16.23847733,0.00001477,-0.00001477,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-96 b,Transit,16.23847733,0.00001477,-0.00001477,0,0.123500,,,0,2.760,0.420,-0.240,0,,,,,0.000000,,,0,87.940,,,0
Kepler-96 b,Transit,16.23846777,0.00000727,-0.00000727,0,0.125700,,,0,2.270,0.420,-0.090,0,,,,,0.000000,,,0,89.950,,,0
Kepler-96 b,Transit,16.23846777,0.00000727,-0.00000727,0,,,,,2.550,0.200,-0.130,0,,,,,,,,,,,,
Kepler-96 b,Transit,16.23846777,0.00000727,-0.00000727,0,0.125700,,,0,2.270,0.420,-0.090,0,,,,,0.000000,,,0,89.950,,,0
Kepler-96 b,Transit,16.23845931,0.00000189,-0.00000189,0,,,,,,,,,,,,,,,,,,,,
Kepler-96 b,Transit,16.23846777,0.00000727,-0.00000727,0,0.125700,,,0,2.270,0.420,-0.090,0,,,,,0.000000,,,0,89.950,,,0
Kepler-96 b,Transit,16.23850000,,,0,,,,,2.670,0.220,-0.220,0,8.46000,3.40000,-3.40000,0,,,,,,,,
Kepler-96 b,Transit,16.23846500,0.00001200,-0.00001200,0,0.125000,,,0,2.650,0.250,-0.250,0,,,,,0.000000,,,0,88.810,,,0
Kepler-96 b,Transit,,,,,,,,,2.627,0.114,-0.234,0,,,,,,,,,,,,
Kepler-960 b,Transit,3.12686223,0.00000167,-0.00000167,0,0.041400,,,0,5.460,4.730,-3.000,0,,,,,0.000000,,,0,87.090,,,0
Kepler-960 b,Transit,3.12686312,0.00000134,-0.00000134,0,,,,,,,,,,,,,,,,,,,,
Kepler-960 b,Transit,3.12686223,0.00000167,-0.00000167,0,0.041400,,,0,5.460,4.730,-3.000,0,,,,,0.000000,,,0,87.090,,,0
Kepler-960 b,Transit,3.12686119,0.00000169,-0.00000169,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-960 b,Transit,3.12686510,0.00000670,-0.00000670,0,0.037000,,,0,1.800,6.100,-6.100,0,,,,,0.000000,,,0,89.380,,,0
Kepler-960 b,Transit,3.12686223,0.00000167,-0.00000167,0,0.041400,,,0,5.460,4.730,-3.000,0,,,,,0.000000,,,0,87.090,,,0
Kepler-960 b,Transit,3.12686119,0.00000169,-0.00000169,0,0.041400,,,0,5.120,3.270,-2.980,0,,,,,0.000000,,,0,87.930,,,0
Kepler-960 b,Transit,,,,,,,,,2.016,0.236,-0.138,0,,,,,,,,,,,,
Kepler-960 b,Transit,3.12686239,0.00000054,-0.00000054,0,,,,,,,,,,,,,,,,,,,,
Kepler-960 b,Transit,3.12686223,0.00000167,-0.00000167,0,,,,,2.290,0.070,-0.250,0,,,,,,,,,,,,
Kepler-961 b,Transit,16.87734200,0.00009200,-0.00009200,0,0.125000,,,0,3.500,1.200,-1.200,0,,,,,0.000000,,,0,88.240,,,0
Kepler-961 b,Transit,16.87723335,0.00002024,-0.00002024,0,,,,,,,,,,,,,,,,,,,,
Kepler-961 b,Transit,,,,,,,,,2.492,0.470,-0.132,0,,,,,,,,,,,,
Kepler-961 b,Transit,16.87727414,0.00002872,-0.00002872,0,0.128000,,,0,3.190,1.190,-0.500,0,,,,,0.000000,,,0,89.950,,,0
Kepler-961 b,Transit,16.87727414,0.00002872,-0.00002872,0,,,,,2.550,0.110,-0.080,0,,,,,,,,,,,,
Kepler-961 b,Transit,16.87725775,0.00004134,-0.00004134,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-961 b,Transit,16.87727414,0.00002872,-0.00002872,0,0.128000,,,0,3.190,1.190,-0.500,0,,,,,0.000000,,,0,89.950,,,0
Kepler-961 b,Transit,16.87725775,0.00004134,-0.00004134,0,0.124500,,,0,2.540,0.290,-0.150,0,,,,,0.000000,,,0,89.020,,,0
Kepler-961 b,Transit,16.87727414,0.00002872,-0.00002872,0,0.128000,,,0,3.190,1.190,-0.500,0,,,,,0.000000,,,0,89.950,,,0
Kepler-961 b,Transit,16.87728598,0.00000150,-0.00000150,0,,,,,,,,,,,,,,,,,,,,
Kepler-962 b,Transit,12.05707239,0.00001586,-0.00001586,0,0.093300,,,0,1.590,0.290,-0.110,0,,,,,0.000000,,,0,89.380,,,0
Kepler-962 b,Transit,12.05705659,0.00004719,-0.00004719,0,0.098400,,,0,1.960,0.190,-0.110,0,,,,,0.000000,,,0,89.070,,,0
Kepler-962 b,Transit,12.05706738,0.00001324,-0.00001324,0,,,,,,,,,,,,,,,,,,,,
Kepler-962 b,Transit,12.05707239,0.00001586,-0.00001586,0,0.093300,,,0,1.590,0.290,-0.110,0,,,,,0.000000,,,0,89.380,,,0
Kepler-962 b,Transit,12.05707387,0.00000155,-0.00000155,0,,,,,,,,,,,,,,,,,,,,
Kepler-962 b,Transit,12.05708600,0.00005000,-0.00005000,0,0.099000,,,0,1.980,0.790,-0.790,0,,,,,0.000000,,,0,88.810,,,0
Kepler-962 b,Transit,12.05707239,0.00001586,-0.00001586,0,0.093300,,,0,1.590,0.290,-0.110,0,,,,,0.000000,,,0,89.380,,,0
Kepler-962 b,Transit,,,,,,,,,1.903,0.082,-0.153,0,,,,,,,,,,,,
Kepler-962 b,Transit,12.05707239,0.00001586,-0.00001586,0,,,,,1.970,0.080,-0.080,0,,,,,,,,,,,,
Kepler-962 b,Transit,12.05705659,0.00004719,-0.00004719,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-963 b,Transit,9.97683705,0.00001568,-0.00001568,0,0.084900,,,0,2.890,1.210,-0.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-963 b,Transit,9.97683705,0.00001568,-0.00001568,0,,,,,2.660,0.300,-0.190,0,,,,,,,,,,,,
Kepler-963 b,Transit,9.97683018,0.00000166,-0.00000166,0,,,,,,,,,,,,,,,,,,,,
Kepler-963 b,Transit,9.97682072,0.00003432,-0.00003432,0,0.084900,,,0,2.850,0.730,-0.460,0,,,,,0.000000,,,0,89.940,,,0
Kepler-963 b,Transit,9.97683400,0.00005400,-0.00005400,0,0.085000,,,0,3.500,2.300,-2.300,0,,,,,0.000000,,,0,84.800,,,0
Kepler-963 b,Transit,9.97685552,0.00001199,-0.00001199,0,,,,,,,,,,,,,,,,,,,,
Kepler-963 b,Transit,9.97683705,0.00001568,-0.00001568,0,0.084900,,,0,2.890,1.210,-0.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-963 b,Transit,9.97682072,0.00003432,-0.00003432,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-963 b,Transit,9.97683705,0.00001568,-0.00001568,0,0.084900,,,0,2.890,1.210,-0.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-963 b,Transit,,,,,,,,,2.625,0.228,-0.191,0,,,,,,,,,,,,
Kepler-964 b,Transit,13.52252364,0.00007447,-0.00007447,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-964 b,Transit,13.52251060,0.00002258,-0.00002258,0,0.114000,,,0,4.150,1.690,-1.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-964 b,Transit,13.52252364,0.00007447,-0.00007447,0,0.106300,,,0,2.110,0.200,-0.100,0,,,,,0.000000,,,0,89.520,,,0
Kepler-964 b,Transit,13.52251625,0.00000147,-0.00000147,0,,,,,,,,,,,,,,,,,,,,
Kepler-964 b,Transit,13.52252066,0.00001676,-0.00001676,0,,,,,,,,,,,,,,,,,,,,
Kepler-964 b,Transit,13.52260400,0.00007300,-0.00007300,0,0.108000,,,0,4.200,1.100,-1.100,0,,,,,0.000000,,,0,87.090,,,0
Kepler-964 b,Transit,13.52251060,0.00002258,-0.00002258,0,0.114000,,,0,4.150,1.690,-1.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-964 b,Transit,13.52251060,0.00002258,-0.00002258,0,0.114000,,,0,4.150,1.690,-1.390,0,,,,,0.000000,,,0,89.950,,,0
Kepler-964 b,Transit,,,,,,,,,2.092,0.127,-0.117,0,,,,,,,,,,,,
